name,department,,,,,,,,,,,,,,,,,,
二尖瓣和主动脉瓣的疾患,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
心脏黏液瘤,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
单心室,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
单心房,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
新生儿心律失常,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
乳头肌功能不全,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
先天性主动脉缩窄,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
后天性三尖瓣关闭不全,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
结节病性心肌病,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
先天性主动脉瓣上狭窄,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
三尖瓣闭锁,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
三房心,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
血色病性心肌病,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
主动脉瓣膜部狭窄,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
放射性心脏损害,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
冠状动脉异位起源,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
肿瘤性心包炎,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
联合瓣膜病变,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
房室管畸形,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
细菌性心包炎,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
先天性主动脉弓畸形,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
勒夫勒心内膜炎,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
先天性主动脉瓣下狭窄,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
莱姆心脏炎,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
自发性血胸,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
左心室双出口,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
主-肺动脉隔缺损,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
心肌梗死后心包炎,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
真菌性心包炎,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
完全性肺静脉异位回流,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
完全性大动脉错位,心血管内科 心胸外科,,,,,,,,,,,,,,,,,,
老年人梅毒性心脏病,心血管内科 性病科,,,,,,,,,,,,,,,,,,
心绞痛,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
下肢静脉曲张,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
下肢深静脉血栓形成,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
颈动脉硬化,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
颈动脉狭窄,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
肾动脉狭窄,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
心源性猝死,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
二尖瓣、主动脉瓣和三尖瓣的合并疾患,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
四肢血栓性浅静脉炎,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
变异型预激综合征,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
颈动脉窦综合征,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
手足发绀症,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
急性动脉栓塞,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
颞动脉炎,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
先天性动静脉瘘,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
周围动脉栓塞,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
心血管和血栓栓塞综合征,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
典型预激综合征,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
永存动脉干,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
矫正型大动脉错位,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
腹主动脉缩窄,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
第Ⅱ、Ⅲ型脊髓血管畸形,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
心包切开术后综合征,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
非细菌性血栓性心内膜炎,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
外伤后颈内动脉闭塞,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
第Ⅳ型脊髓血管畸形,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
先天性心包缺如或缺损,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
妊娠合并心室间隔缺损,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
第Ⅰ型脊髓血管畸形,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
腹主动脉腔静脉瘘,心血管内科 血管外科,,,,,,,,,,,,,,,,,,
妊娠合并淋巴瘤,心血管内科 血液科,,,,,,,,,,,,,,,,,,
大动脉炎,心血管内科 中西医结合科,,,,,,,,,,,,,,,,,,
蚕豆病,心血管内科 中医科,,,,,,,,,,,,,,,,,,
女性慢性淋病,性病科,,,,,,,,,,,,,,,,,,
女性急性淋病,性病科,,,,,,,,,,,,,,,,,,
男性慢性淋病,性病科,,,,,,,,,,,,,,,,,,
男性急性淋病,性病科,,,,,,,,,,,,,,,,,,
淋菌性咽炎,性病科,,,,,,,,,,,,,,,,,,
梅毒合并HIV感染,性病科,,,,,,,,,,,,,,,,,,
播散型淋病,性病科,,,,,,,,,,,,,,,,,,
晚期先天性梅毒,性病科,,,,,,,,,,,,,,,,,,
梅毒,性病科 传染科,,,,,,,,,,,,,,,,,,
淋病,性病科 传染科,,,,,,,,,,,,,,,,,,
生殖器疱疹,性病科 传染科,,,,,,,,,,,,,,,,,,
尖锐湿疣,性病科 传染科,,,,,,,,,,,,,,,,,,
一期梅毒,性病科 传染科,,,,,,,,,,,,,,,,,,
二期梅毒,性病科 传染科,,,,,,,,,,,,,,,,,,
三期梅毒,性病科 传染科,,,,,,,,,,,,,,,,,,
潜伏梅毒,性病科 传染科,,,,,,,,,,,,,,,,,,
性病性淋巴肉芽肿,性病科 传染科,,,,,,,,,,,,,,,,,,
阴部鲍恩样丘疹病,性病科 妇科,,,,,,,,,,,,,,,,,,
老年人神经梅毒,性病科 老年科,,,,,,,,,,,,,,,,,,
淋病合并症前列腺炎,性病科 男科,,,,,,,,,,,,,,,,,,
腹股沟肉芽肿,性病科 皮肤科,,,,,,,,,,,,,,,,,,
结节性硬化病,性病科 皮肤科,,,,,,,,,,,,,,,,,,
生殖器念珠菌病,性病科 生殖健康,,,,,,,,,,,,,,,,,,
淋病后综合征,性病科 心理咨询,,,,,,,,,,,,,,,,,,
软下疳,性病科 中医科,,,,,,,,,,,,,,,,,,
脉管炎,血管外科,,,,,,,,,,,,,,,,,,
血管炎,血管外科,,,,,,,,,,,,,,,,,,
血栓闭塞性脉管炎,血管外科,,,,,,,,,,,,,,,,,,
下肢静脉血栓,血管外科,,,,,,,,,,,,,,,,,,
静脉血栓形成,血管外科,,,,,,,,,,,,,,,,,,
下肢动脉硬化闭塞症,血管外科,,,,,,,,,,,,,,,,,,
腹主动脉瘤,血管外科,,,,,,,,,,,,,,,,,,
血管损伤,血管外科,,,,,,,,,,,,,,,,,,
多发性大动脉炎,血管外科,,,,,,,,,,,,,,,,,,
动静脉血管瘤,血管外科,,,,,,,,,,,,,,,,,,
血管肉瘤,血管外科,,,,,,,,,,,,,,,,,,
血栓性浅静脉炎,血管外科,,,,,,,,,,,,,,,,,,
上肢深静脉血栓形成,血管外科,,,,,,,,,,,,,,,,,,
静脉瘤,血管外科,,,,,,,,,,,,,,,,,,
原发性下肢静脉瓣膜关闭不全,血管外科,,,,,,,,,,,,,,,,,,
动静脉瘘,血管外科,,,,,,,,,,,,,,,,,,
靶样含铁血黄素沉积性血管瘤,血管外科,,,,,,,,,,,,,,,,,,
樱桃状血管瘤,血管外科,,,,,,,,,,,,,,,,,,
遗传性血管性水肿,血管外科,,,,,,,,,,,,,,,,,,
下肢交通静脉瓣膜关闭不全,血管外科,,,,,,,,,,,,,,,,,,
丛状血管瘤,血管外科,,,,,,,,,,,,,,,,,,
股动脉瘤,血管外科,,,,,,,,,,,,,,,,,,
肾动脉栓塞,血管外科,,,,,,,,,,,,,,,,,,
肾动脉瘤,血管外科,,,,,,,,,,,,,,,,,,
肠系膜上动脉综合征,血管外科,,,,,,,,,,,,,,,,,,
髂静脉压迫综合征,血管外科,,,,,,,,,,,,,,,,,,
腘动脉瘤,血管外科,,,,,,,,,,,,,,,,,,
原发性下肢深静脉瓣膜关闭不全,血管外科,,,,,,,,,,,,,,,,,,
小腿红绀病,血管外科,,,,,,,,,,,,,,,,,,
腹壁血栓性静脉炎,血管外科,,,,,,,,,,,,,,,,,,
毛细血管或静脉血栓形成,血管外科,,,,,,,,,,,,,,,,,,
巨细胞动脉炎,血管外科,,,,,,,,,,,,,,,,,,
四肢血管损伤,血管外科,,,,,,,,,,,,,,,,,,
锁骨下动脉-腋动脉瘤,血管外科,,,,,,,,,,,,,,,,,,
先天性静脉畸形肢体肥大综合征,血管外科,,,,,,,,,,,,,,,,,,
腹主动脉动脉瘤破裂,血管外科,,,,,,,,,,,,,,,,,,
肠道血管畸形,血管外科,,,,,,,,,,,,,,,,,,
脊髓海绵状血管瘤,血管外科,,,,,,,,,,,,,,,,,,
腘血管陷迫综合征,血管外科,,,,,,,,,,,,,,,,,,
颈动脉创伤性栓塞,血管外科,,,,,,,,,,,,,,,,,,
先天性冠状动脉瘘,血管外科,,,,,,,,,,,,,,,,,,
丘疹性血管增生,血管外科,,,,,,,,,,,,,,,,,,
后天性动静脉瘘,血管外科,,,,,,,,,,,,,,,,,,
非特异性系统性坏死性小血管炎,血管外科,,,,,,,,,,,,,,,,,,
多中心性网状组织细胞增生症,血管外科,,,,,,,,,,,,,,,,,,
良性淋巴细胞血管炎和肉芽肿病,血管外科,,,,,,,,,,,,,,,,,,
匍行性血管瘤,血管外科,,,,,,,,,,,,,,,,,,
疣状血管瘤,血管外科,,,,,,,,,,,,,,,,,,
杆菌性上皮样血管瘤病,血管外科,,,,,,,,,,,,,,,,,,
血管活性肠肽瘤,血管外科,,,,,,,,,,,,,,,,,,
动脉损伤,血管外科,,,,,,,,,,,,,,,,,,
蓝色橡皮泡痣综合症,血管外科,,,,,,,,,,,,,,,,,,
急性肠系膜上动脉梗死,血管外科,,,,,,,,,,,,,,,,,,
血管性头痛,血管外科,,,,,,,,,,,,,,,,,,
脊髓前中央动脉缺血症候群,血管外科,,,,,,,,,,,,,,,,,,
冠状动脉异常起源于肺动脉,血管外科 儿科,,,,,,,,,,,,,,,,,,
血栓性静脉炎,血管外科 风湿科,,,,,,,,,,,,,,,,,,
门静脉高压症,血管外科 肝胆外科,,,,,,,,,,,,,,,,,,
向胸腰段脊髓供血的大根动脉缺血症候群,血管外科 骨科,,,,,,,,,,,,,,,,,,
下部附加前根脊髓动脉缺血症候群,血管外科 骨科,,,,,,,,,,,,,,,,,,
向颈段脊髓供血的根动脉缺血症候群,血管外科 骨科,,,,,,,,,,,,,,,,,,
脊髓后动脉缺血症候群,血管外科 骨科,,,,,,,,,,,,,,,,,,
颈部血管损伤,血管外科 急诊科,,,,,,,,,,,,,,,,,,
腹部大血管损伤,血管外科 急诊科,,,,,,,,,,,,,,,,,,
老年静脉血栓症,血管外科 老年科,,,,,,,,,,,,,,,,,,
脑血管瘤,血管外科 脑外科,,,,,,,,,,,,,,,,,,
海绵状血管瘤,血管外科 皮肤科,,,,,,,,,,,,,,,,,,
静脉曲张综合征,血管外科 皮肤科,,,,,,,,,,,,,,,,,,
肠系膜上动脉栓塞,血管外科 普外科,,,,,,,,,,,,,,,,,,
炎症性腹主动脉瘤,血管外科 普外科,,,,,,,,,,,,,,,,,,
卡波西肉瘤,血管外科 外科,,,,,,,,,,,,,,,,,,
肾动脉闭塞,血管外科 外科,,,,,,,,,,,,,,,,,,
主动脉肠道瘘,血管外科 胃肠外科,,,,,,,,,,,,,,,,,,
动脉硬化性闭塞症,血管外科 心胸外科,,,,,,,,,,,,,,,,,,
荨麻疹性血管炎,血管外科 心血管内科,,,,,,,,,,,,,,,,,,
雷诺病,血管外科 心血管内科,,,,,,,,,,,,,,,,,,
血管瘤,血管外科 肿瘤科,,,,,,,,,,,,,,,,,,
动脉瘤,血管外科 肿瘤科,,,,,,,,,,,,,,,,,,
毛细淋巴管瘤,血管外科 肿瘤科,,,,,,,,,,,,,,,,,,
血小板减少症,血液科,,,,,,,,,,,,,,,,,,
再生障碍性贫血,血液科,,,,,,,,,,,,,,,,,,
急性白血病,血液科,,,,,,,,,,,,,,,,,,
溶血性贫血,血液科,,,,,,,,,,,,,,,,,,
血友病,血液科,,,,,,,,,,,,,,,,,,
慢性粒细胞白血病,血液科,,,,,,,,,,,,,,,,,,
真性红细胞增多症,血液科,,,,,,,,,,,,,,,,,,
骨髓增生异常综合征,血液科,,,,,,,,,,,,,,,,,,
白细胞减少症和粒细胞缺乏症,血液科,,,,,,,,,,,,,,,,,,
原发性血小板增多症,血液科,,,,,,,,,,,,,,,,,,
巨幼细胞性贫血,血液科,,,,,,,,,,,,,,,,,,
自身免疫性溶血性贫血,血液科,,,,,,,,,,,,,,,,,,
葡萄糖-6-磷酸脱氢酶缺乏症,血液科,,,,,,,,,,,,,,,,,,
坏死性淋巴结炎,血液科,,,,,,,,,,,,,,,,,,
血小板增多症,血液科,,,,,,,,,,,,,,,,,,
慢性白血病,血液科,,,,,,,,,,,,,,,,,,
中性粒细胞减少症,血液科,,,,,,,,,,,,,,,,,,
急性早幼粒细胞白血病,血液科,,,,,,,,,,,,,,,,,,
骨髓纤维化,血液科,,,,,,,,,,,,,,,,,,
红细胞增多症,血液科,,,,,,,,,,,,,,,,,,
原发性血小板减少性紫癜,血液科,,,,,,,,,,,,,,,,,,
弥散性血管内凝血,血液科,,,,,,,,,,,,,,,,,,
单核细胞白血病,血液科,,,,,,,,,,,,,,,,,,
粒细胞缺乏症,血液科,,,,,,,,,,,,,,,,,,
原发性淋巴瘤,血液科,,,,,,,,,,,,,,,,,,
成人型慢性粒细胞白血病,血液科,,,,,,,,,,,,,,,,,,
中枢神经系统白血病,血液科,,,,,,,,,,,,,,,,,,
淋巴细胞白血病,血液科,,,,,,,,,,,,,,,,,,
嗜酸性粒细胞白血病,血液科,,,,,,,,,,,,,,,,,,
血小板无力症,血液科,,,,,,,,,,,,,,,,,,
老年人多发性骨髓瘤,血液科,,,,,,,,,,,,,,,,,,
遗传性球形红细胞增多症,血液科,,,,,,,,,,,,,,,,,,
继发性血小板增多症,血液科,,,,,,,,,,,,,,,,,,
慢性肾性贫血,血液科,,,,,,,,,,,,,,,,,,
郎-奥韦综合征,血液科,,,,,,,,,,,,,,,,,,
异常血红蛋白病,血液科,,,,,,,,,,,,,,,,,,
药物免疫性血小板减少性紫癜,血液科,,,,,,,,,,,,,,,,,,
感染性血小板减少性紫癜,血液科,,,,,,,,,,,,,,,,,,
嗜酸粒细胞增多症,血液科,,,,,,,,,,,,,,,,,,
血友病甲,血液科,,,,,,,,,,,,,,,,,,
甲状腺功能减低所致贫血,血液科,,,,,,,,,,,,,,,,,,
纯红再障,血液科,,,,,,,,,,,,,,,,,,
中性粒细胞增多症,血液科,,,,,,,,,,,,,,,,,,
严重肝病引起获得性凝血因子异常,血液科,,,,,,,,,,,,,,,,,,
先天性再生障碍性贫血,血液科,,,,,,,,,,,,,,,,,,
低增生性急性白血病,血液科,,,,,,,,,,,,,,,,,,
嗜碱性粒细胞白血病,血液科,,,,,,,,,,,,,,,,,,
自身红细胞过敏性紫癜,血液科,,,,,,,,,,,,,,,,,,
慢性病贫血,血液科,,,,,,,,,,,,,,,,,,
毛细胞白血病,血液科,,,,,,,,,,,,,,,,,,
中性白(粒)细胞减少症,血液科,,,,,,,,,,,,,,,,,,
肝素诱导性血小板减少症,血液科,,,,,,,,,,,,,,,,,,
血管性血友病,血液科,,,,,,,,,,,,,,,,,,
单纯红细胞再障性贫血,血液科,,,,,,,,,,,,,,,,,,
骨髓病性贫血,血液科,,,,,,,,,,,,,,,,,,
输血后血小板减少性紫癜,血液科,,,,,,,,,,,,,,,,,,
高原红细胞增多症,血液科,,,,,,,,,,,,,,,,,,
原发性纤维蛋白溶解症,血液科,,,,,,,,,,,,,,,,,,
肝脏疾病所致贫血,血液科,,,,,,,,,,,,,,,,,,
朗格汉斯组织细胞增多症,血液科,,,,,,,,,,,,,,,,,,
毛细血管扩张综合征,血液科,,,,,,,,,,,,,,,,,,
先天性白血病,血液科,,,,,,,,,,,,,,,,,,
幼淋巴细病胞白血,血液科,,,,,,,,,,,,,,,,,,
原发性骨髓纤维化,血液科,,,,,,,,,,,,,,,,,,
获得性维生素K依赖性凝血因子异常,血液科,,,,,,,,,,,,,,,,,,
噬血细胞综合征,血液科,,,,,,,,,,,,,,,,,,
继发性红细胞增多症,血液科,,,,,,,,,,,,,,,,,,
脓毒症和菌血症,血液科,,,,,,,,,,,,,,,,,,
Rh血型不合溶血病,血液科,,,,,,,,,,,,,,,,,,
髓单核细胞白血病,血液科,,,,,,,,,,,,,,,,,,
窦性组织细胞增生伴巨大淋巴结病,血液科,,,,,,,,,,,,,,,,,,
白细胞葡萄糖-6-磷酸脱氢酶缺乏症,血液科,,,,,,,,,,,,,,,,,,
相对性红细胞增多症,血液科,,,,,,,,,,,,,,,,,,
感染性疾病所致贫血,血液科,,,,,,,,,,,,,,,,,,
冷凝集素综合征,血液科,,,,,,,,,,,,,,,,,,
Ⅱ型免疫母细胞性淋巴腺病,血液科,,,,,,,,,,,,,,,,,,
血清病和血清病样反应,血液科,,,,,,,,,,,,,,,,,,
血友病乙,血液科,,,,,,,,,,,,,,,,,,
微血管病性溶血性贫血,血液科,,,,,,,,,,,,,,,,,,
原发性巨球蛋白血症,血液科,,,,,,,,,,,,,,,,,,
遗传性抗凝血酶Ⅲ缺乏症,血液科,,,,,,,,,,,,,,,,,,
血红蛋白C病,血液科,,,,,,,,,,,,,,,,,,
温抗体型自身免疫性溶血性贫血,血液科,,,,,,,,,,,,,,,,,,
获得性血友病,血液科,,,,,,,,,,,,,,,,,,
海绵状血管瘤血小板减少综合征,血液科,,,,,,,,,,,,,,,,,,
懒惰白细胞综合征,血液科,,,,,,,,,,,,,,,,,,
特发性嗜酸性粒细胞增多综合征,血液科,,,,,,,,,,,,,,,,,,
急性粒细胞缺乏,血液科,,,,,,,,,,,,,,,,,,
获得性血小板功能障碍,血液科,,,,,,,,,,,,,,,,,,
遗传性铁粒幼细胞性贫血,血液科,,,,,,,,,,,,,,,,,,
肥大细胞白血病,血液科,,,,,,,,,,,,,,,,,,
巨大血小板病,血液科,,,,,,,,,,,,,,,,,,
遗传性凝血因子Ⅺ缺乏,血液科,,,,,,,,,,,,,,,,,,
冷抗体型自身免疫性溶血性贫血,血液科,,,,,,,,,,,,,,,,,,
不稳定血红蛋白病,血液科,,,,,,,,,,,,,,,,,,
髓细胞白血病,血液科,,,,,,,,,,,,,,,,,,
家族性红细胞增多症,血液科,,,,,,,,,,,,,,,,,,
先天性纯红细胞再生障碍性贫血,血液科,,,,,,,,,,,,,,,,,,
血小板型假性血管性血友病,血液科,,,,,,,,,,,,,,,,,,
药物相关性免疫性溶血性贫血,血液科,,,,,,,,,,,,,,,,,,
继发性铁粒幼细胞性贫血,血液科,,,,,,,,,,,,,,,,,,
先天性红细胞生成异常性贫血,血液科,,,,,,,,,,,,,,,,,,
行军性血红蛋白尿,血液科,,,,,,,,,,,,,,,,,,
阵发性冷性血红蛋白尿,血液科,,,,,,,,,,,,,,,,,,
丙酮酸激酶缺乏症,血液科,,,,,,,,,,,,,,,,,,
急性间歇性卟啉病,血液科,,,,,,,,,,,,,,,,,,
血红蛋白E病,血液科,,,,,,,,,,,,,,,,,,
继发性骨髓纤维化,血液科,,,,,,,,,,,,,,,,,,
遗传性凝血酶原缺乏,血液科,,,,,,,,,,,,,,,,,,
血小板促凝活性异常,血液科,,,,,,,,,,,,,,,,,,
血红蛋白M病,血液科,,,,,,,,,,,,,,,,,,
堪萨斯分枝杆菌感染,血液科,,,,,,,,,,,,,,,,,,
遗传性高铁血红蛋白血症,血液科,,,,,,,,,,,,,,,,,,
口形红细胞增多症,血液科,,,,,,,,,,,,,,,,,,
α-贮存池病,血液科,,,,,,,,,,,,,,,,,,
葡萄糖磷酸异构酶缺乏症,血液科,,,,,,,,,,,,,,,,,,
先天性无转铁蛋白血症,血液科,,,,,,,,,,,,,,,,,,
遗传性纤维蛋白原缺乏症,血液科,,,,,,,,,,,,,,,,,,
遗传性凝血因子Ⅴ缺乏症,血液科,,,,,,,,,,,,,,,,,,
遗传性椭圆形红细胞增多症,血液科,,,,,,,,,,,,,,,,,,
血红蛋白D病,血液科,,,,,,,,,,,,,,,,,,
继发于严重肝疾患的棘红细胞增多症,血液科,,,,,,,,,,,,,,,,,,
维斯科特-奥尔德里奇综合征,血液科,,,,,,,,,,,,,,,,,,
原发免疫性疾病相关的淋巴增殖性疾病,血液科,,,,,,,,,,,,,,,,,,
红细胞生成性卟啉病,血液科,,,,,,,,,,,,,,,,,,
遗传性凝血因子Ⅶ缺乏,血液科,,,,,,,,,,,,,,,,,,
遗传性蛋白C缺陷症,血液科,,,,,,,,,,,,,,,,,,
遗传性异常纤维蛋白原血症,血液科,,,,,,,,,,,,,,,,,,
原卟啉病,血液科,,,,,,,,,,,,,,,,,,
δ-贮存池病,血液科,,,,,,,,,,,,,,,,,,
遗传性蛋白S缺陷症,血液科,,,,,,,,,,,,,,,,,,
创伤性心源性溶血性贫血,血液科,,,,,,,,,,,,,,,,,,
获得性循环抗凝物质增多症,血液科,,,,,,,,,,,,,,,,,,
白细胞减少症,血液科,,,,,,,,,,,,,,,,,,
获得性循坏抗凝物质增多综合征,血液科,,,,,,,,,,,,,,,,,,
混合型卟啉病,血液科,,,,,,,,,,,,,,,,,,
遗传性干瘪红细胞增多症,血液科,,,,,,,,,,,,,,,,,,
遗传性凝血因子Ⅹ缺乏,血液科,,,,,,,,,,,,,,,,,,
甲氨蝶呤相关的淋巴增殖性疾病,血液科,,,,,,,,,,,,,,,,,,
抗活化的蛋白C症,血液科,,,,,,,,,,,,,,,,,,
己糖激酶缺乏症,血液科,,,,,,,,,,,,,,,,,,
硫化血红蛋白血症,血液科,,,,,,,,,,,,,,,,,,
遗传性凝血因子ⅩⅢ缺乏,血液科,,,,,,,,,,,,,,,,,,
遗传性粪卟啉病,血液科,,,,,,,,,,,,,,,,,,
嘧啶5′-核苷酸缺乏症,血液科,,,,,,,,,,,,,,,,,,
原发性高脂蛋白血症与黄瘤增生病,血液科,,,,,,,,,,,,,,,,,,
继发性单克隆免疫球蛋白病,血液科,,,,,,,,,,,,,,,,,,
吉特林综合征,血液科,,,,,,,,,,,,,,,,,,
母儿血型不合溶血病,血液科 产科,,,,,,,,,,,,,,,,,,
妊娠合并缺铁性贫血,血液科 产科,,,,,,,,,,,,,,,,,,
妊娠合并特发性血小板减少性紫癜,血液科 产科,,,,,,,,,,,,,,,,,,
妊娠合并再生障碍性贫血,血液科 产科,,,,,,,,,,,,,,,,,,
妊娠合并自身免疫性溶血性贫血,血液科 产科,,,,,,,,,,,,,,,,,,
妊娠合并巨幼红细胞性贫血,血液科 产科,,,,,,,,,,,,,,,,,,
微小病毒感染,血液科 传染科,,,,,,,,,,,,,,,,,,
阿根廷出血热,血液科 传染科,,,,,,,,,,,,,,,,,,
地中海贫血,血液科 儿科,,,,,,,,,,,,,,,,,,
新生儿ABO溶血病,血液科 儿科,,,,,,,,,,,,,,,,,,
锌缺乏病,血液科 儿科,,,,,,,,,,,,,,,,,,
新生儿红细胞增多症-高黏滞度综合征,血液科 儿科,,,,,,,,,,,,,,,,,,
血红蛋白病,血液科 儿科,,,,,,,,,,,,,,,,,,
新生儿失血性贫血,血液科 儿科,,,,,,,,,,,,,,,,,,
小儿自身免疫性淋巴细胞增生综合征,血液科 儿科,,,,,,,,,,,,,,,,,,
克里格勒-纳贾尔综合征,血液科 儿科,,,,,,,,,,,,,,,,,,
原发性单克隆免疫球蛋白病,血液科 儿科,,,,,,,,,,,,,,,,,,
小儿血管免疫母细胞淋巴结病,血液科 儿科,,,,,,,,,,,,,,,,,,
小儿透析失衡综合征,血液科 儿科,,,,,,,,,,,,,,,,,,
Ⅰ型免疫母细胞性淋巴腺病,血液科 风湿科,,,,,,,,,,,,,,,,,,
毛细血管扩张性环状紫癜,血液科 风湿科,,,,,,,,,,,,,,,,,,
风湿病性贫血,血液科 风湿科,,,,,,,,,,,,,,,,,,
原发性混合型冷球蛋白血症性血管炎,血液科 风湿科,,,,,,,,,,,,,,,,,,
妊娠合并白血病,血液科 妇科,,,,,,,,,,,,,,,,,,
多发性骨髓瘤,血液科 骨科,,,,,,,,,,,,,,,,,,
其他晶体性关节病,血液科 骨科,,,,,,,,,,,,,,,,,,
急性嗜酸性粒细胞性肺炎,血液科 呼吸内科,,,,,,,,,,,,,,,,,,
肺嗜酸性粒细胞浸润症,血液科 呼吸内科,,,,,,,,,,,,,,,,,,
坏死性结节病样肉芽肿病,血液科 呼吸内科,,,,,,,,,,,,,,,,,,
单纯性肺嗜酸性粒细胞浸润症,血液科 呼吸内科,,,,,,,,,,,,,,,,,,
热带性肺嗜酸性粒细胞浸润症,血液科 呼吸内科,,,,,,,,,,,,,,,,,,
铁中毒,血液科 急诊科,,,,,,,,,,,,,,,,,,
急性失血性贫血,血液科 急诊科,,,,,,,,,,,,,,,,,,
铅中毒引起的溶血性贫血,血液科 急诊科,,,,,,,,,,,,,,,,,,
铜中毒引起的溶血性贫血,血液科 急诊科,,,,,,,,,,,,,,,,,,
中毒性高铁血红蛋白血症,血液科 急诊科,,,,,,,,,,,,,,,,,,
砷化氢引起的溶血性贫血,血液科 急诊科,,,,,,,,,,,,,,,,,,
老年人败血症,血液科 老年科,,,,,,,,,,,,,,,,,,
老年人白细胞减少症和粒细胞缺乏症,血液科 老年科,,,,,,,,,,,,,,,,,,
老年人免疫性血小板减少性紫癜,血液科 老年科,,,,,,,,,,,,,,,,,,
老年人再生障碍性贫血,血液科 老年科,,,,,,,,,,,,,,,,,,
老年人骨髓增生异常综合征,血液科 老年科,,,,,,,,,,,,,,,,,,
老年人急性淋巴细胞白血病,血液科 老年科,,,,,,,,,,,,,,,,,,
老年人原发性血小板增多症,血液科 老年科,,,,,,,,,,,,,,,,,,
老年人溶血性贫血,血液科 老年科,,,,,,,,,,,,,,,,,,
老年人巨幼细胞性贫血,血液科 老年科,,,,,,,,,,,,,,,,,,
老年人急性非淋巴细胞白血病,血液科 老年科,,,,,,,,,,,,,,,,,,
老年人慢性疾病性贫血,血液科 老年科,,,,,,,,,,,,,,,,,,
老年人真性红细胞增多症,血液科 老年科,,,,,,,,,,,,,,,,,,
老年人原发性骨髓纤维化,血液科 老年科,,,,,,,,,,,,,,,,,,
